painting_url,short_name,painting_info_detail,period_code,creation_date,creation_place,dimension,exibit_place,technique,title,file_name,width,height
http://www.wga.hu/art/g/gogh_van/11/1asylu04.jpg,gogh_van,"
,The Iris,
May 1889, Saint-Rémy,
Oil on paper on canvas, 62 x 48 cm,
National Gallery of Canada, Ottawa,

",11,May 1889,Saint-Rémy,62 x 48 cm,"National Gallery of Canada, Ottawa",Oil on paper on canvas,The Iris,gogh_van_11_1asylu04.jpg,900,1140
http://www.wga.hu/art/g/gogh_van/11/1asylu05.jpg,gogh_van,"
,The Garden of Saint-Paul Hospital,
October 1889, Saint-Rémy,
Oil on canvas, 65 x 49 cm,
Private collection,

",11,October 1889,Saint-Rémy,65 x 49 cm,Private collection,Oil on canvas,The Garden of Saint-Paul Hospital,gogh_van_11_1asylu05.jpg,1000,1337
http://www.wga.hu/art/g/gogh_van/11/1asylu06.jpg,gogh_van,"
,Trees in the Garden of Saint-Paul Hospital,
October 1889, Saint-Rémy,
Oil on canvas, 73 x 60 cm,
Private collection,

",11,October 1889,Saint-Rémy,73 x 60 cm,Private collection,Oil on canvas,Trees in the Garden of Saint-Paul Hospital,gogh_van_11_1asylu06.jpg,1034,1300
http://www.wga.hu/art/g/gogh_van/11/1asylu07.jpg,gogh_van,"
,Trees in the Garden of Saint-Paul Hospital,
October 1889, Saint-Rémy,
Oil on canvas, 90 x 73 cm,
Armand Hammer Collection, Los Angeles,

",11,October 1889,Saint-Rémy,90 x 73 cm,"Armand Hammer Collection, Los Angeles",Oil on canvas,Trees in the Garden of Saint-Paul Hospital,gogh_van_11_1asylu07.jpg,865,1100
http://www.wga.hu/art/g/gogh_van/11/1asylu08.jpg,gogh_van,"
,The Garden of Saint-Paul Hospital,
November 1889, Saint-Rémy,
Oil on canvas, 73 x 93 cm,
Museum Folkwang, Essen,

",11,November 1889,Saint-Rémy,73 x 93 cm,"Museum Folkwang, Essen",Oil on canvas,The Garden of Saint-Paul Hospital,gogh_van_11_1asylu08.jpg,1137,900
http://www.wga.hu/art/g/gogh_van/11/1asylu09.jpg,gogh_van,"
,The Garden of Saint-Paul Hospital,
December 1889, Saint-Rémy,
Oil on canvas, 72 x 91 cm,
Rijksmuseum Vincent van Gogh, Amsterdam,

",11,December 1889,Saint-Rémy,72 x 91 cm,"Rijksmuseum Vincent van Gogh, Amsterdam",Oil on canvas,The Garden of Saint-Paul Hospital,gogh_van_11_1asylu09.jpg,1157,900
http://www.wga.hu/art/g/gogh_van/11/1asylu10.jpg,gogh_van,"
,Meadow in the Garden of Saint-Paul Hospital,
May 1890, Saint-Rémy,
Oil on canvas, 65 x 81 cm,
National Gallery, London,

",11,May 1890,Saint-Rémy,65 x 81 cm,"National Gallery, London",Oil on canvas,Meadow in the Garden of Saint-Paul Hospital,gogh_van_11_1asylu10.jpg,1010,800
http://www.wga.hu/art/g/gogh_van/11/2enclos1.jpg,gogh_van,"
,The Enclosed Field at Sunrise,
May-June 1889, Saint-Rémy,
Oil on canvas, 72 x 93 cm,
Rijksmuseum Kröller-Müller, Otterlo,

",11,May-June 1889,Saint-Rémy,72 x 93 cm,"Rijksmuseum Kröller-Müller, Otterlo",Oil on canvas,The Enclosed Field at Sunrise,gogh_van_11_2enclos1.jpg,1159,900
http://www.wga.hu/art/g/gogh_van/11/2enclos2.jpg,gogh_van,"
,Mountainous Landscape behind Saint-Paul Hospital,
June 1889, Saint-Rémy,
Oil on canvas, 71 x 89 cm,
Ny Carlsberg Glyptotek, Copenhagen,

",11,June 1889,Saint-Rémy,71 x 89 cm,"Ny Carlsberg Glyptotek, Copenhagen",Oil on canvas,Mountainous Landscape behind Saint-Paul Hospital,gogh_van_11_2enclos2.jpg,1222,950
http://www.wga.hu/art/g/gogh_van/11/2enclos3.jpg,gogh_van,"
,Field with Poppies,
June 1889, Saint-Rémy,
Oil on canvas, 71 x 91 cm,
Kunsthalle, Bremen,

",11,June 1889,Saint-Rémy,71 x 91 cm,"Kunsthalle, Bremen",Oil on canvas,Field with Poppies,gogh_van_11_2enclos3.jpg,1300,1013
http://www.wga.hu/art/g/gogh_van/11/2enclos4.jpg,gogh_van,"
,Wheatfield with Reaper at Sunrise,
September 1889, Saint-Rémy,
Oil on canvas, 73 x 92 cm,
Rijksmuseum Vincent van Gogh, Amsterdam,

",11,September 1889,Saint-Rémy,73 x 92 cm,"Rijksmuseum Vincent van Gogh, Amsterdam",Oil on canvas,Wheatfield with Reaper at Sunrise,gogh_van_11_2enclos4.jpg,1266,1000
http://www.wga.hu/art/g/gogh_van/11/2enclos5.jpg,gogh_van,"
,Enclosed Wheat Field with Peasant,
October 1889, Saint-Rémy,
Oil on canvas, 74 x 92 cm,
Museum of Art, Indianapolis,

",11,October 1889,Saint-Rémy,74 x 92 cm,"Museum of Art, Indianapolis",Oil on canvas,Enclosed Wheat Field with Peasant,gogh_van_11_2enclos5.jpg,1238,1000
http://www.wga.hu/art/g/gogh_van/11/2enclos6.jpg,gogh_van,"
,The Road Menders,
November 1889, Saint-Rémy,
Oil on canvas, 74 x 92 cm,
Museum of Art, Cleveland,

",11,November 1889,Saint-Rémy,74 x 92 cm,"Museum of Art, Cleveland",Oil on canvas,The Road Menders,gogh_van_11_2enclos6.jpg,1234,1000
http://www.wga.hu/art/g/gogh_van/11/3enviro1.jpg,gogh_van,"
,The Ravine 'Les Peiroulets',
December 1889, Saint-Rémy,
Oil on canvas, 72 x 92 cm,
Rijksmuseum Kröller-Müller, Otterlo,

",11,December 1889,Saint-Rémy,72 x 92 cm,"Rijksmuseum Kröller-Müller, Otterlo",Oil on canvas,The Ravine 'Les Peiroulets',gogh_van_11_3enviro1.jpg,1014,800
http://www.wga.hu/art/g/gogh_van/11/3enviro2.jpg,gogh_van,"
,A Meadow in the Mountains: Le Mas de Saint-Paul,
December 1889, Saint-Rémy,
Oil on canvas, 73 x 92 cm,
Rijksmuseum Kröller-Müller, Otterlo,

",11,December 1889,Saint-Rémy,73 x 92 cm,"Rijksmuseum Kröller-Müller, Otterlo",Oil on canvas,A Meadow in the Mountains: Le Mas de Saint-Paul,gogh_van_11_3enviro2.jpg,1020,800
http://www.wga.hu/art/g/gogh_van/11/3enviro3.jpg,gogh_van,"
,Two Diggers among Trees,
March-April 1890, Saint-Rémy,
Oil on canvas, 62 x 44 cm,
Institute of Arts, Detroit,

",11,March-April 1890,Saint-Rémy,62 x 44 cm,"Institute of Arts, Detroit",Oil on canvas,Two Diggers among Trees,gogh_van_11_3enviro3.jpg,1000,1200
http://www.wga.hu/art/g/gogh_van/11/3enviro4.jpg,gogh_van,"
,Green Wheat Fields,
May 1890, Saint-Rémy,
Oil on canvas, 73 x 93 cm,
Private collection,

",11,May 1890,Saint-Rémy,73 x 93 cm,Private collection,Oil on canvas,Green Wheat Fields,gogh_van_11_3enviro4.jpg,1301,1000
http://www.wga.hu/art/g/gogh_van/10/portra01.jpg,gogh_van,"
,Portrait of Lieutenant Milliet (The Zouave),
June 1888, Arles,
Oil on canvas, 81 x 65 cm,
Private collection,

",10,June 1888,Arles,81 x 65 cm,Private collection,Oil on canvas,Portrait of Lieutenant Milliet (The Zouave),gogh_van_10_portra01.jpg,1054,1300
http://www.wga.hu/art/g/gogh_van/10/portra02.jpg,gogh_van,"
,The Zouave,
June 1888, Arles,
Oil on canvas, 65 x 54 cm,
Rijksmuseum Vincent van Gogh, Amsterdam,

",10,June 1888,Arles,65 x 54 cm,"Rijksmuseum Vincent van Gogh, Amsterdam",Oil on canvas,The Zouave,gogh_van_10_portra02.jpg,1108,1300
http://www.wga.hu/art/g/gogh_van/10/portra03.jpg,gogh_van,"
,La Mousmé,
July 1888, Arles,
Oil on canvas, 73 x 60 cm,
National Gallery of Art, Washington,

",10,July 1888,Arles,73 x 60 cm,"National Gallery of Art, Washington",Oil on canvas,La Mousmé,gogh_van_10_portra03.jpg,1146,1400
http://www.wga.hu/art/g/gogh_van/10/portra04.jpg,gogh_van,"
,Portrait of Patience Escalier,
August 1888, Arles,
Oil on canvas, 69 x 56 cm,
Private collection,

",10,August 1888,Arles,69 x 56 cm,Private collection,Oil on canvas,Portrait of Patience Escalier,gogh_van_10_portra04.jpg,1095,1400
http://www.wga.hu/art/g/gogh_van/10/portra05.jpg,gogh_van,"
,Portrait of the Postman Joseph Roulin,
August 1888, Arles,
Oil on canvas, 81 x 65 cm,
Museum of Fine Arts, Boston,

",10,August 1888,Arles,81 x 65 cm,"Museum of Fine Arts, Boston",Oil on canvas,Portrait of the Postman Joseph Roulin,gogh_van_10_portra05.jpg,900,1130
http://www.wga.hu/art/g/gogh_van/10/portra06.jpg,gogh_van,"
,Portrait of Milliet, Second Lieutnant of the Zouaves,
September 1888, Arles,
Oil on canvas, 60 x 49 cm,
Rijksmuseum Kröller-Müller, Otterlo,

",10,September 1888,Arles,60 x 49 cm,"Rijksmuseum Kröller-Müller, Otterlo",Oil on canvas,"Portrait of Milliet, Second Lieutnant of the Zouaves",gogh_van_10_portra06.jpg,1070,1300
http://www.wga.hu/art/g/gogh_van/10/portra07.jpg,gogh_van,"
,Portrait of Eugène Boch (The Poet),
September 1888, Arles,
Oil on canvas, 60 x 45 cm,
Musée d'Orsay, Paris,

",10,September 1888,Arles,60 x 45 cm,"Musée d'Orsay, Paris",Oil on canvas,Portrait of Eugène Boch (The Poet),gogh_van_10_portra07.jpg,1000,1346
http://www.wga.hu/art/g/gogh_van/10/portra08.jpg,gogh_van,"
,Portrait of the Artist's Mother,
October 1888, Arles,
Oil on canvas, 41 x 33 cm,
Norton Simon Museum of Art, Pasadena,

",10,October 1888,Arles,41 x 33 cm,"Norton Simon Museum of Art, Pasadena",Oil on canvas,Portrait of the Artist's Mother,gogh_van_10_portra08.jpg,945,1200
http://www.wga.hu/art/g/gogh_van/10/portra09.jpg,gogh_van,"
,L'Arlésienne: Madame Ginoux with Books,
November 1888, Arles,
Oil on canvas, 91 x 74 cm,
Metropolitan Museum of Art, New York,

",10,November 1888,Arles,91 x 74 cm,"Metropolitan Museum of Art, New York",Oil on canvas,L'Arlésienne: Madame Ginoux with Books,gogh_van_10_portra09.jpg,1038,1400
http://www.wga.hu/art/g/gogh_van/10/portra10.jpg,gogh_van,"
,L'Arlésienne: Madame Ginoux with Gloves and Umbrella,
November 1888, Arles,
Oil on canvas, 93 x 74 cm,
Musée d'Orsay, Paris,

",10,November 1888,Arles,93 x 74 cm,"Musée d'Orsay, Paris",Oil on canvas,L'Arlésienne: Madame Ginoux with Gloves and Umbrella,gogh_van_10_portra10.jpg,1161,1450
http://www.wga.hu/art/g/gogh_van/10/portra11.jpg,gogh_van,"
,Portrait of Armand Roulin,
November 1888, Arles,
Oil on canvas, 65 x 54 cm,
Museum Boijmans Van Beuningen, Rotterdam,

",10,November 1888,Arles,65 x 54 cm,"Museum Boijmans Van Beuningen, Rotterdam",Oil on canvas,Portrait of Armand Roulin,gogh_van_10_portra11.jpg,1014,1300
http://www.wga.hu/art/g/gogh_van/10/portra12.jpg,gogh_van,"
,Portrait of Armand Roulin,
November-December 1888, Arles,
Oil on canvas, 65 x 54 cm,
Museum Folkwang, Essen,

",10,November-December 1888,Arles,65 x 54 cm,"Museum Folkwang, Essen",Oil on canvas,Portrait of Armand Roulin,gogh_van_10_portra12.jpg,1000,1309
http://www.wga.hu/art/g/gogh_van/10/portra13.jpg,gogh_van,"
,The Baby Marcel Roulin,
November-December 1888, Arles,
Oil on canvas, 43 x 24 cm,
Private collection,

",10,November-December 1888,Arles,43 x 24 cm,Private collection,Oil on canvas,The Baby Marcel Roulin,gogh_van_10_portra13.jpg,746,1000
http://www.wga.hu/art/g/gogh_van/10/portra14.jpg,gogh_van,"
,Portrait of Camille Roulin,
November-December 1888, Arles,
Oil on canvas, 41 x 32 cm,
Rijksmuseum Vincent van Gogh, Amsterdam,

",10,November-December 1888,Arles,41 x 32 cm,"Rijksmuseum Vincent van Gogh, Amsterdam",Oil on canvas,Portrait of Camille Roulin,gogh_van_10_portra14.jpg,806,1000
http://www.wga.hu/art/g/gogh_van/10/portra15.jpg,gogh_van,"
,The Schoolboy (Camille Roulin),
November-December 1888, Saint-Rémy,
Oil on canvas, 64 x 55 cm,
Museu de Arte, São Paulo,

",10,November-December 1888,Saint-Rémy,64 x 55 cm,"Museu de Arte, São Paulo",Oil on canvas,The Schoolboy (Camille Roulin),gogh_van_10_portra15.jpg,1100,1301
http://www.wga.hu/art/g/gogh_van/10/portra16.jpg,gogh_van,"
,Portrait of Madame Augustine Roulin (La Berceuse),
December 1888, Arles,
Oil on canvas, 92 x 73 cm,
Rijksmuseum Kröller-Müller, Otterlo,

",10,December 1888,Arles,92 x 73 cm,"Rijksmuseum Kröller-Müller, Otterlo",Oil on canvas,Portrait of Madame Augustine Roulin (La Berceuse),gogh_van_10_portra16.jpg,1010,1300
http://www.wga.hu/art/g/gogh_van/10/portra17.jpg,gogh_van,"
,Portrait of Joseph-Michel Ginoux,
December 1888, Arles,
Oil on canvas, 64 x 52 cm,
Rijksmuseum Kröller-Müller, Otterlo,

",10,December 1888,Arles,64 x 52 cm,"Rijksmuseum Kröller-Müller, Otterlo",Oil on canvas,Portrait of Joseph-Michel Ginoux,gogh_van_10_portra17.jpg,1123,1400
http://www.wga.hu/art/g/gogh_van/10/portra18.jpg,gogh_van,"
,La Berceuse (Augustine Roulin),
January 1889, Arles,
Oil on canvas, 93 x 73 cm,
Art Institute, Chicago,

",10,January 1889,Arles,93 x 73 cm,"Art Institute, Chicago",Oil on canvas,La Berceuse (Augustine Roulin),gogh_van_10_portra18.jpg,1020,1300
http://www.wga.hu/art/g/gogh_van/10/portra19.jpg,gogh_van,"
,Portrait of the Postman Joseph Roulin,
April 1889, Arles,
Oil on canvas, 65 x 54 cm,
Rijksmuseum Kröller-Müller, Otterlo,

",10,April 1889,Arles,65 x 54 cm,"Rijksmuseum Kröller-Müller, Otterlo",Oil on canvas,Portrait of the Postman Joseph Roulin,gogh_van_10_portra19.jpg,1000,1214
http://www.wga.hu/art/g/gogh_van/09/arles41.jpg,gogh_van,"
,Starry Night over the Rhône,
September 1888, Arles,
Oil on canvas, 73 x 92 cm,
Musée d'Orsay, Paris,

",9,September 1888,Arles,73 x 92 cm,"Musée d'Orsay, Paris",Oil on canvas,Starry Night over the Rhône,gogh_van_09_arles41.jpg,1168,900
http://www.wga.hu/art/g/gogh_van/09/arles42.jpg,gogh_van,"
,Café Terrace on the Place du Forum, Arles, at Night,
September 1888, Arles,
Oil on canvas, 81 x 66 cm,
Rijksmuseum Kröller-Müller, Otterlo,

",9,September 1888,Arles,81 x 66 cm,"Rijksmuseum Kröller-Müller, Otterlo",Oil on canvas,"Café Terrace on the Place du Forum, Arles, at Night",gogh_van_09_arles42.jpg,1039,1300
http://www.wga.hu/art/g/gogh_van/09/arles43.jpg,gogh_van,"
,The Night Café in the Place Lamartine in Arles,
September 1888, Arles,
Oil on canvas, 71 x 90 cm,
Yale University Art Gallery, New Haven,

",9,September 1888,Arles,71 x 90 cm,"Yale University Art Gallery, New Haven",Oil on canvas,The Night Café in the Place Lamartine in Arles,gogh_van_09_arles43.jpg,1100,903
http://www.wga.hu/art/g/gogh_van/09/arles44.jpg,gogh_van,"
,Vincent's House In Arles (The Yellow House),
September 1888, Arles,
Oil on canvas, 72 x 92 cm,
Rijksmuseum Vincent van Gogh, Amsterdam,

",9,September 1888,Arles,72 x 92 cm,"Rijksmuseum Vincent van Gogh, Amsterdam",Oil on canvas,Vincent's House In Arles (The Yellow House),gogh_van_09_arles44.jpg,1300,1039
http://www.wga.hu/art/g/gogh_van/09/arles45.jpg,gogh_van,"
,A Lane in the Public Garden at Arles,
September 1888, Arles,
Oil on canvas, 73 x 92 cm,
Rijksmuseum Kröller-Müller, Otterlo,

",9,September 1888,Arles,73 x 92 cm,"Rijksmuseum Kröller-Müller, Otterlo",Oil on canvas,A Lane in the Public Garden at Arles,gogh_van_09_arles45.jpg,1156,950
http://www.wga.hu/art/g/gogh_van/09/arles46.jpg,gogh_van,"
,Entrance to the Public Park in Arles,
September 1888, Arles,
Oil on canvas, 73 x 91 cm,
Phillips Collection, Washington,

",9,September 1888,Arles,73 x 91 cm,"Phillips Collection, Washington",Oil on canvas,Entrance to the Public Park in Arles,gogh_van_09_arles46.jpg,1317,1000
http://www.wga.hu/art/g/gogh_van/09/arles47.jpg,gogh_van,"
,The Old Mill,
September 1888, Arles,
Oil on canvas, 65 x 54 cm,
Albright-Knox Art Gallery, Buffalo,

",9,September 1888,Arles,65 x 54 cm,"Albright-Knox Art Gallery, Buffalo",Oil on canvas,The Old Mill,gogh_van_09_arles47.jpg,1000,1210
http://www.wga.hu/art/g/gogh_van/09/arles48.jpg,gogh_van,"
,Vincent's Bedroom in Arles,
October 1888, Arles,
Oil on canvas, 72 x 90 cm,
Rijksmuseum Vincent van Gogh, Amsterdam,

",9,October 1888,Arles,72 x 90 cm,"Rijksmuseum Vincent van Gogh, Amsterdam",Oil on canvas,Vincent's Bedroom in Arles,gogh_van_09_arles48.jpg,1300,1027
http://www.wga.hu/art/g/gogh_van/09/arles49.jpg,gogh_van,"
,Public Garden with Couple and Blue Fir Tree: The Poet's Garden III,
October 1888, Arles,
Oil on canvas, 73 x 92 cm,
Private collection,

",9,October 1888,Arles,73 x 92 cm,Private collection,Oil on canvas,Public Garden with Couple and Blue Fir Tree: The Poet's Garden III,gogh_van_09_arles49.jpg,1300,1030
http://www.wga.hu/art/g/gogh_van/09/arles50.jpg,gogh_van,"
,The Public Park at Arles,
October 1888, Arles,
Oil on canvas, 72 x 93 cm,
Private collection,

",9,October 1888,Arles,72 x 93 cm,Private collection,Oil on canvas,The Public Park at Arles,gogh_van_09_arles50.jpg,1300,1002
http://www.wga.hu/art/g/gogh_van/09/arles51.jpg,gogh_van,"
,Tarascon Diligence,
October 1888, Arles,
Oil on canvas, 72 x 92 cm,
Private collection,

",9,October 1888,Arles,72 x 92 cm,Private collection,Oil on canvas,Tarascon Diligence,gogh_van_09_arles51.jpg,1313,1000
http://www.wga.hu/art/g/gogh_van/09/arles52.jpg,gogh_van,"
,Les Alyscamps,
October 1888, Arles,
Oil on canvas, 93 x 72 cm,
Private collection,

",9,October 1888,Arles,93 x 72 cm,Private collection,Oil on canvas,Les Alyscamps,gogh_van_09_arles52.jpg,955,1200
http://www.wga.hu/art/g/gogh_van/09/arles53.jpg,gogh_van,"
,Les Alyscamps,
November 1888, Arles,
Oil on canvas, 92 x 74 cm,
Private collection,

",9,November 1888,Arles,92 x 74 cm,Private collection,Oil on canvas,Les Alyscamps,gogh_van_09_arles53.jpg,850,1070
http://www.wga.hu/art/g/gogh_van/09/arles54.jpg,gogh_van,"
,Les Alyscamps, Falling Autumn Leaves,
November 1888, Arles,
Oil on canvas, 73 x 92 cm,
Rijksmuseum Kröller-Müller, Otterlo,

",9,November 1888,Arles,73 x 92 cm,"Rijksmuseum Kröller-Müller, Otterlo",Oil on canvas,"Les Alyscamps, Falling Autumn Leaves",gogh_van_09_arles54.jpg,1158,900
http://www.wga.hu/art/g/gogh_van/09/arles55.jpg,gogh_van,"
,Les Alyscamps,
November 1888, Arles,
Oil on canvas, 72 x 91 cm,
Private collection,

",9,November 1888,Arles,72 x 91 cm,Private collection,Oil on canvas,Les Alyscamps,gogh_van_09_arles55.jpg,1148,900
http://www.wga.hu/art/g/gogh_van/09/arles56.jpg,gogh_van,"
,The Red Vineyard,
November 1888, Arles,
Oil on canvas, 75 x 93 cm,
Pushkin Museum, Moscow,

",9,November 1888,Arles,75 x 93 cm,"Pushkin Museum, Moscow",Oil on canvas,The Red Vineyard,gogh_van_09_arles56.jpg,1162,900
http://www.wga.hu/art/g/gogh_van/09/arles57.jpg,gogh_van,"
,Ladies of Arles (Memory of the Garden at Etten),
November 1888, Arles,
Oil on canvas, 73 x 92 cm,
The Hermitage, St. Petersburg,

",9,November 1888,Arles,73 x 92 cm,"The Hermitage, St. Petersburg",Oil on canvas,Ladies of Arles (Memory of the Garden at Etten),gogh_van_09_arles57.jpg,1100,842
http://www.wga.hu/art/g/gogh_van/09/arles58.jpg,gogh_van,"
,The Sower,
November 1888, Arles,
Oil on canvas, 32 x 40 cm,
Rijksmuseum Vincent van Gogh, Amsterdam,

",9,November 1888,Arles,32 x 40 cm,"Rijksmuseum Vincent van Gogh, Amsterdam",Oil on canvas,The Sower,gogh_van_09_arles58.jpg,1207,950
http://www.wga.hu/art/g/gogh_van/09/arles59.jpg,gogh_van,"
,Vincent's Chair with His Pipe,
December 1888, Arles,
Oil  on canvas, 92 x 73 cm,
National Gallery, London,

",9,December 1888,Arles,92 x 73 cm,"National Gallery, London",Oil  on canvas,Vincent's Chair with His Pipe,gogh_van_09_arles59.jpg,1076,1400
http://www.wga.hu/art/g/gogh_van/09/arles60.jpg,gogh_van,"
,Gauguin's Chair,
December 1888, Arles,
Oil on canvas, 91 x 72 cm,
Rijksmuseum Vincent van Gogh, Amsterdam,

",9,December 1888,Arles,91 x 72 cm,"Rijksmuseum Vincent van Gogh, Amsterdam",Oil on canvas,Gauguin's Chair,gogh_van_09_arles60.jpg,1053,1300
http://www.wga.hu/art/g/gogh_van/09/arles61.jpg,gogh_van,"
,Spectators in the Arena at Arles,
December 1888, Arles,
Oil on canvas, 75 x 94 cm cm,
The Hermitage, St. Petersburg,

",9,December 1888,Arles,75 x 94 cm,"The Hermitage, St. Petersburg","Oil on canvas,  cm",Spectators in the Arena at Arles,gogh_van_09_arles61.jpg,1270,1000
http://www.wga.hu/art/g/gogh_van/09/arles62.jpg,gogh_van,"
,The Dance Hall in Arles,
December 1888, Arles,
Oil on canvas, 65 x 81 cm,
Musée d'Orsay, Paris,

",9,December 1888,Arles,65 x 81 cm,"Musée d'Orsay, Paris",Oil on canvas,The Dance Hall in Arles,gogh_van_09_arles62.jpg,1518,1193
http://www.wga.hu/art/g/gogh_van/09/arles63.jpg,gogh_van,"
,Sunflowers,
January 1889, Arles,
Oil on canvas, 92 x 71 cm,
Museum of Art, Philadelphia,

",9,January 1889,Arles,92 x 71 cm,"Museum of Art, Philadelphia",Oil on canvas,Sunflowers,gogh_van_09_arles63.jpg,1000,1263
http://www.wga.hu/art/g/gogh_van/09/arles64.jpg,gogh_van,"
,Still-Life with Drawing Board and Onions,
January 1889, Arles,
Oil on canvas, 50 x 64 cm,
Rijksmuseum Kröller-Müller, Otterlo,

",9,January 1889,Arles,50 x 64 cm,"Rijksmuseum Kröller-Müller, Otterlo",Oil on canvas,Still-Life with Drawing Board and Onions,gogh_van_09_arles64.jpg,1200,908
http://www.wga.hu/art/g/gogh_van/09/arles65.jpg,gogh_van,"
,Still-Life: Oranges, Lemons and Blue Gloves,
January 1889, Arles,
Oil on canvas, 49 x 65 cm,
Private collection,

",9,January 1889,Arles,49 x 65 cm,Private collection,Oil on canvas,"Still-Life: Oranges, Lemons and Blue Gloves",gogh_van_09_arles65.jpg,1179,900
http://www.wga.hu/art/g/gogh_van/09/arles66.jpg,gogh_van,"
,A Pair of Leather Clogs,
Spring 1889, Arles,
Oil on canvas, 33 x 41 cm,
Rijksmuseum Vincent van Gogh, Amsterdam,

",9,Spring 1889,Arles,33 x 41 cm,"Rijksmuseum Vincent van Gogh, Amsterdam",Oil on canvas,A Pair of Leather Clogs,gogh_van_09_arles66.jpg,1203,950
http://www.wga.hu/art/g/gogh_van/09/arles67.jpg,gogh_van,"
,Ward in the Hospital in Arles,
April 1889, Arles,
Oil on canvas, 74 x 92 cm,
Oskar Reinhart Collection, Winterthur,

",9,April 1889,Arles,74 x 92 cm,"Oskar Reinhart Collection, Winterthur",Oil on canvas,Ward in the Hospital in Arles,gogh_van_09_arles67.jpg,1300,1001
http://www.wga.hu/art/g/gogh_van/09/arles68.jpg,gogh_van,"
,The Courtyard of the Hospital at Arles,
April 1889, Arles,
Oil on canvas, 73 x 92 cm,
Oskar Reinhart Collection, Winterthur,

",9,April 1889,Arles,73 x 92 cm,"Oskar Reinhart Collection, Winterthur",Oil on canvas,The Courtyard of the Hospital at Arles,gogh_van_09_arles68.jpg,1300,1017
