,painting_url,short_name,painting_info_detail,period_code,creation_date,creation_place,dimension,exibit_place,technique,title,creation_date,creation_place,dimension,exibit_place,technique,title
1825,http://www.wga.hu/art/g/gogh_van/06/paris08.jpg,gogh_van,"
,Terrace of a Café on Montmartre (La Guinguette) in Montmartre,
October 1886, Paris,
Oil on canvas, 50 x 65 cm,
Musée d'Orsay, Paris,

",6,October 1886,Paris,50 x 65 cm,"Musée d'Orsay, Paris",Oil on canvas,Terrace of a Café on Montmartre (La Guinguette) in Montmartre,October 1886,Paris,50 x 65 cm,"Musée d'Orsay, Paris",Oil on canvas,Terrace of a Café on Montmartre (La Guinguette) in Montmartre
1826,http://www.wga.hu/art/g/gogh_van/06/paris09.jpg,gogh_van,"
,Nude Woman Reclining,
January-February 1887, Paris,
Oil on canvas, 24 x 41 cm,
Rijksmuseum Kröller-Müller, Otterlo,

",6,January-February 1887,Paris,24 x 41 cm,"Rijksmuseum Kröller-Müller, Otterlo",Oil on canvas,Nude Woman Reclining,January-February 1887,Paris,24 x 41 cm,"Rijksmuseum Kröller-Müller, Otterlo",Oil on canvas,Nude Woman Reclining
1827,http://www.wga.hu/art/g/gogh_van/06/paris10.jpg,gogh_van,"
,Agostina Segatori in the Café du Tambourin,
February-March 1887, Paris,
Oil on canvas, 56 x 47 cm,
Rijksmuseum Vincent van Gogh, Amsterdam,

",6,February-March 1887,Paris,56 x 47 cm,"Rijksmuseum Vincent van Gogh, Amsterdam",Oil on canvas,Agostina Segatori in the Café du Tambourin,February-March 1887,Paris,56 x 47 cm,"Rijksmuseum Vincent van Gogh, Amsterdam",Oil on canvas,Agostina Segatori in the Café du Tambourin
1828,http://www.wga.hu/art/g/gogh_van/06/paris11.jpg,gogh_van,"
,Fishing in Spring, Pont de Clichy,
Spring 1887, Paris,
Oil on canvas, 49 x 58 cm,
Art Institute, Chicago,

",6,Spring 1887,Paris,49 x 58 cm,"Art Institute, Chicago",Oil on canvas,"Fishing in Spring, Pont de Clichy",Spring 1887,Paris,49 x 58 cm,"Art Institute, Chicago",Oil on canvas,"Fishing in Spring, Pont de Clichy"
1829,http://www.wga.hu/art/g/gogh_van/06/paris12.jpg,gogh_van,"
,View of Paris from Vincent's Room in the Rue Lepic,
Spring 1887, Paris,
Oil on canvas, 46 x 38 cm,
Rijksmuseum Vincent van Gogh, Amsterdam,

",6,Spring 1887,Paris,46 x 38 cm,"Rijksmuseum Vincent van Gogh, Amsterdam",Oil on canvas,View of Paris from Vincent's Room in the Rue Lepic,Spring 1887,Paris,46 x 38 cm,"Rijksmuseum Vincent van Gogh, Amsterdam",Oil on canvas,View of Paris from Vincent's Room in the Rue Lepic
1830,http://www.wga.hu/art/g/gogh_van/06/paris13.jpg,gogh_van,"
,On the Outskirts of Paris,
Spring 1887, Paris,
Oil on canvas, 38 x 46 cm,
Private collection,

",6,Spring 1887,Paris,38 x 46 cm,Private collection,Oil on canvas,On the Outskirts of Paris,Spring 1887,Paris,38 x 46 cm,Private collection,Oil on canvas,On the Outskirts of Paris
1831,http://www.wga.hu/art/g/gogh_van/06/paris14.jpg,gogh_van,"
,Restaurant de la Sirène at Asnières,
Spring 1887, Paris,
Oil on canvas, 52 x 64 cm,
Ashmolean Museum, Oxford,

",6,Spring 1887,Paris,52 x 64 cm,"Ashmolean Museum, Oxford",Oil on canvas,Restaurant de la Sirène at Asnières,Spring 1887,Paris,52 x 64 cm,"Ashmolean Museum, Oxford",Oil on canvas,Restaurant de la Sirène at Asnières
1832,http://www.wga.hu/art/g/gogh_van/06/paris15.jpg,gogh_van,"
,Restaurant de la Sirène at Asnières,
Summer 1887, Paris,
Oil on canvas, 54 x 65 cm,
Musée d'Orsay, Paris,

",6,Summer 1887,Paris,54 x 65 cm,"Musée d'Orsay, Paris",Oil on canvas,Restaurant de la Sirène at Asnières,Summer 1887,Paris,54 x 65 cm,"Musée d'Orsay, Paris",Oil on canvas,Restaurant de la Sirène at Asnières
1833,http://www.wga.hu/art/g/gogh_van/06/paris16.jpg,gogh_van,"
,Bridges across the Seine at Asnières,
Summer 1887, Paris,
Oil on canvas, 52 x 65 cm,
Private collection,

",6,Summer 1887,Paris,52 x 65 cm,Private collection,Oil on canvas,Bridges across the Seine at Asnières,Summer 1887,Paris,52 x 65 cm,Private collection,Oil on canvas,Bridges across the Seine at Asnières
1834,http://www.wga.hu/art/g/gogh_van/06/paris17.jpg,gogh_van,"
,The Rispal Restaurant at Asnières,
Summer 1887, Paris,
Oil on canvas, 72 x 60 cm,
Private collection,

",6,Summer 1887,Paris,72 x 60 cm,Private collection,Oil on canvas,The Rispal Restaurant at Asnières,Summer 1887,Paris,72 x 60 cm,Private collection,Oil on canvas,The Rispal Restaurant at Asnières
1835,http://www.wga.hu/art/g/gogh_van/06/paris18.jpg,gogh_van,"
,The Seine with the Pont de la Grande Jatte,
Summer 1887, Paris,
Oil on canvas, 32 x 41 cm,
Rijksmuseum Vincent van Gogh, Amsterdam,

",6,Summer 1887,Paris,32 x 41 cm,"Rijksmuseum Vincent van Gogh, Amsterdam",Oil on canvas,The Seine with the Pont de la Grande Jatte,Summer 1887,Paris,32 x 41 cm,"Rijksmuseum Vincent van Gogh, Amsterdam",Oil on canvas,The Seine with the Pont de la Grande Jatte
1836,http://www.wga.hu/art/g/gogh_van/06/paris19.jpg,gogh_van,"
,Trees and Undergrowth,
Summer 1887, Paris,
Oil on canvas, 46 x 36 cm,
Rijksmuseum Vincent van Gogh, Amsterdam,

",6,Summer 1887,Paris,46 x 36 cm,"Rijksmuseum Vincent van Gogh, Amsterdam",Oil on canvas,Trees and Undergrowth,Summer 1887,Paris,46 x 36 cm,"Rijksmuseum Vincent van Gogh, Amsterdam",Oil on canvas,Trees and Undergrowth
1837,http://www.wga.hu/art/g/gogh_van/06/paris20.jpg,gogh_van,"
,Wheat Field with a Lark,
Summer 1887, Paris,
Oil on canvas, 54 x 65 cm,
Rijksmuseum Vincent van Gogh, Amsterdam,

",6,Summer 1887,Paris,54 x 65 cm,"Rijksmuseum Vincent van Gogh, Amsterdam",Oil on canvas,Wheat Field with a Lark,Summer 1887,Paris,54 x 65 cm,"Rijksmuseum Vincent van Gogh, Amsterdam",Oil on canvas,Wheat Field with a Lark
1838,http://www.wga.hu/art/g/gogh_van/06/paris21.jpg,gogh_van,"
,Interior of a Restaurant,
June-July 1887, Paris,
Oil on canvas, 46 x 57 cm,
Rijksmuseum Kröller-Müller, Otterlo,

",6,June-July 1887,Paris,46 x 57 cm,"Rijksmuseum Kröller-Müller, Otterlo",Oil on canvas,Interior of a Restaurant,June-July 1887,Paris,46 x 57 cm,"Rijksmuseum Kröller-Müller, Otterlo",Oil on canvas,Interior of a Restaurant
1839,http://www.wga.hu/art/g/gogh_van/06/paris22.jpg,gogh_van,"
,Portrait of Père Tanguy,
Autumn 1887, Paris,
Oil on canvas, 92 x 75 cm,
Musée Rodin, Paris,

",6,Autumn 1887,Paris,92 x 75 cm,"Musée Rodin, Paris",Oil on canvas,Portrait of Père Tanguy,Autumn 1887,Paris,92 x 75 cm,"Musée Rodin, Paris",Oil on canvas,Portrait of Père Tanguy
1840,http://www.wga.hu/art/g/gogh_van/06/paris24.jpg,gogh_van,"
,Japonaiserie: Oiran (after Kesai Eisen),
September-October 1887, Paris,
Oil on canvas, 105 x 61 cm,
Rijksmuseum Vincent van Gogh, Amsterdam,

",6,September-October 1887,Paris,105 x 61 cm,"Rijksmuseum Vincent van Gogh, Amsterdam",Oil on canvas,Japonaiserie: Oiran (after Kesai Eisen),September-October 1887,Paris,105 x 61 cm,"Rijksmuseum Vincent van Gogh, Amsterdam",Oil on canvas,Japonaiserie: Oiran (after Kesai Eisen)
1841,http://www.wga.hu/art/g/gogh_van/06/paris25.jpg,gogh_van,"
,Japonaiserie: Flowering Plum Tree (after Hiroshige),
September-October 1887, Paris,
Oil on canvas, 55 x 46 cm,
Rijksmuseum Vincent van Gogh, Amsterdam,

",6,September-October 1887,Paris,55 x 46 cm,"Rijksmuseum Vincent van Gogh, Amsterdam",Oil on canvas,Japonaiserie: Flowering Plum Tree (after Hiroshige),September-October 1887,Paris,55 x 46 cm,"Rijksmuseum Vincent van Gogh, Amsterdam",Oil on canvas,Japonaiserie: Flowering Plum Tree (after Hiroshige)
1842,http://www.wga.hu/art/g/gogh_van/06/paris26.jpg,gogh_van,"
,Portrait of Père Tanguy,
Winter 1887/88, Paris,
Oil on canvas, 65 x 51 cm,
Private collection,

",6,Winter 1887/88,Paris,65 x 51 cm,Private collection,Oil on canvas,Portrait of Père Tanguy,Winter 1887/88,Paris,65 x 51 cm,Private collection,Oil on canvas,Portrait of Père Tanguy
1843,http://www.wga.hu/art/g/gogh_van/06/paris28.jpg,gogh_van,"
,The Italian Woman (Agostina Segatori),
December 1887, Paris,
Oil on canvas, 81 x 60 cm,
Musée d'Orsay, Paris,

",6,December 1887,Paris,81 x 60 cm,"Musée d'Orsay, Paris",Oil on canvas,The Italian Woman (Agostina Segatori),December 1887,Paris,81 x 60 cm,"Musée d'Orsay, Paris",Oil on canvas,The Italian Woman (Agostina Segatori)
1844,http://www.wga.hu/art/g/gogh_van/05/flower01.jpg,gogh_van,"
,Bowl with Peonies and Roses,
June 1886, Paris,
Oil on canvas, 59 x 71 cm,
Rijksmuseum Kröller-Müller, Otterlo,

",5,June 1886,Paris,59 x 71 cm,"Rijksmuseum Kröller-Müller, Otterlo",Oil on canvas,Bowl with Peonies and Roses,June 1886,Paris,59 x 71 cm,"Rijksmuseum Kröller-Müller, Otterlo",Oil on canvas,Bowl with Peonies and Roses
1845,http://www.wga.hu/art/g/gogh_van/05/flower02.jpg,gogh_van,"
,Vase with Poppies, Cornflowers, Peonies and Chrysanthemums,
Summer 1886, Paris,
Oil on canvas, 99 x 79 cm,
Rijksmuseum Vincent van Gogh, Amsterdam,

",5,Summer 1886,Paris,99 x 79 cm,"Rijksmuseum Vincent van Gogh, Amsterdam",Oil on canvas,"Vase with Poppies, Cornflowers, Peonies and Chrysanthemums",Summer 1886,Paris,99 x 79 cm,"Rijksmuseum Vincent van Gogh, Amsterdam",Oil on canvas,"Vase with Poppies, Cornflowers, Peonies and Chrysanthemums"
1846,http://www.wga.hu/art/g/gogh_van/05/flower03.jpg,gogh_van,"
,Vase with Carnations and Other Flowers,
Summer 1886, Paris,
Oil on canvas, 61 x 38 cm,
Private collection,

",5,Summer 1886,Paris,61 x 38 cm,Private collection,Oil on canvas,Vase with Carnations and Other Flowers,Summer 1886,Paris,61 x 38 cm,Private collection,Oil on canvas,Vase with Carnations and Other Flowers
1847,http://www.wga.hu/art/g/gogh_van/05/flower04.jpg,gogh_van,"
,Vase with Zinnias and Other Flowers,
Summer 1886, Paris,
Oil on canvas, 50 x 61 cm,
National Gallery of Canada, Ottawa,

",5,Summer 1886,Paris,50 x 61 cm,"National Gallery of Canada, Ottawa",Oil on canvas,Vase with Zinnias and Other Flowers,Summer 1886,Paris,50 x 61 cm,"National Gallery of Canada, Ottawa",Oil on canvas,Vase with Zinnias and Other Flowers
1848,http://www.wga.hu/art/g/gogh_van/05/flower05.jpg,gogh_van,"
,Vase with Red Poppies,
Summer 1886, Paris,
Oil on canvas, 56 x 46 cm,
Wadsworth Atheneum, Hartford,

",5,Summer 1886,Paris,56 x 46 cm,"Wadsworth Atheneum, Hartford",Oil on canvas,Vase with Red Poppies,Summer 1886,Paris,56 x 46 cm,"Wadsworth Atheneum, Hartford",Oil on canvas,Vase with Red Poppies
1849,http://www.wga.hu/art/g/gogh_van/05/flower06.jpg,gogh_van,"
,Cineraria in a Flowerpot,
July-August 1886, Paris,
Oil on canvas, 54 x45 cm,
Museum Boijmans Van Beuningen, Rotterdam,

",5,July-August 1886,Paris,54 x45 cm,"Museum Boijmans Van Beuningen, Rotterdam",Oil on canvas,Cineraria in a Flowerpot,July-August 1886,Paris,54 x45 cm,"Museum Boijmans Van Beuningen, Rotterdam",Oil on canvas,Cineraria in a Flowerpot
1850,http://www.wga.hu/art/g/gogh_van/05/flower07.jpg,gogh_van,"
,Bowl with Zinnias and Geraniums,
Summer 1886, Paris,
Oil on casnvas, 61 x 46 cm,
National Gallery of Canada, Ottawa,

",5,Summer 1886,Paris,61 x 46 cm,"National Gallery of Canada, Ottawa",Oil on casnvas,Bowl with Zinnias and Geraniums,Summer 1886,Paris,61 x 46 cm,"National Gallery of Canada, Ottawa",Oil on casnvas,Bowl with Zinnias and Geraniums
1851,http://www.wga.hu/art/g/gogh_van/05/flower08.jpg,gogh_van,"
,Fritillaries in a Copper Vase,
April-May 1887, Paris,
Oil on canvas, 74 x 61 cm,
Musée d'Orsay, Paris,

",5,April-May 1887,Paris,74 x 61 cm,"Musée d'Orsay, Paris",Oil on canvas,Fritillaries in a Copper Vase,April-May 1887,Paris,74 x 61 cm,"Musée d'Orsay, Paris",Oil on canvas,Fritillaries in a Copper Vase
1852,http://www.wga.hu/art/g/gogh_van/05/flower09.jpg,gogh_van,"
,Still-Life,
Spring 1887, Paris,
Oil on canvas, 41 x 38 cm,
Von der Heydt-Museum, Wuppertal,

",5,Spring 1887,Paris,41 x 38 cm,"Von der Heydt-Museum, Wuppertal",Oil on canvas,Still-Life,Spring 1887,Paris,41 x 38 cm,"Von der Heydt-Museum, Wuppertal",Oil on canvas,Still-Life
1853,http://www.wga.hu/art/g/gogh_van/05/flower10.jpg,gogh_van,"
,Vase with Cornflowers and Poppies,
Summer 1887, Paris,
Oil on canvas, 80 x 67 cm,
Private collection,

",5,Summer 1887,Paris,80 x 67 cm,Private collection,Oil on canvas,Vase with Cornflowers and Poppies,Summer 1887,Paris,80 x 67 cm,Private collection,Oil on canvas,Vase with Cornflowers and Poppies
1854,http://www.wga.hu/art/g/gogh_van/05/flower11.jpg,gogh_van,"
,Vase with Daisies and Anemones,
Summer 1887, Paris,
Oil on canvas, 61 x 38 cm,
Rijksmuseum Kröller-Müller, Otterlo,

",5,Summer 1887,Paris,61 x 38 cm,"Rijksmuseum Kröller-Müller, Otterlo",Oil on canvas,Vase with Daisies and Anemones,Summer 1887,Paris,61 x 38 cm,"Rijksmuseum Kröller-Müller, Otterlo",Oil on canvas,Vase with Daisies and Anemones
1855,http://www.wga.hu/art/g/gogh_van/05/flower12.jpg,gogh_van,"
,Two Cut Sunflowers,
August-September 1887, Paris,
Oil on canvas, 50 x 61 cm,
Kunstmuseum, Bern,

",5,August-September 1887,Paris,50 x 61 cm,"Kunstmuseum, Bern",Oil on canvas,Two Cut Sunflowers,August-September 1887,Paris,50 x 61 cm,"Kunstmuseum, Bern",Oil on canvas,Two Cut Sunflowers
1856,http://www.wga.hu/art/g/gogh_van/05/flower13.jpg,gogh_van,"
,Two Cut Sunflowers,
August-September 1887, Paris,
Oil on canvas, 43 x 61 cm,
Metropolitan Museum of Art, New York,

",5,August-September 1887,Paris,43 x 61 cm,"Metropolitan Museum of Art, New York",Oil on canvas,Two Cut Sunflowers,August-September 1887,Paris,43 x 61 cm,"Metropolitan Museum of Art, New York",Oil on canvas,Two Cut Sunflowers
1857,http://www.wga.hu/art/g/gogh_van/05/flower14.jpg,gogh_van,"
,Four Cut Sunflowers,
August-September 1887, Paris,
Oil on canvas, 60 x 100 cm,
Rijksmuseum Kröller-Müller, Otterlo,

",5,August-September 1887,Paris,60 x 100 cm,"Rijksmuseum Kröller-Müller, Otterlo",Oil on canvas,Four Cut Sunflowers,August-September 1887,Paris,60 x 100 cm,"Rijksmuseum Kröller-Müller, Otterlo",Oil on canvas,Four Cut Sunflowers
1858,http://www.wga.hu/art/g/gogh_van/05/still01.jpg,gogh_van,"
,Plaster Statuette of a Female Torso,
Spring 1886, Paris,
Oil on cardboard, 35 x 27 cm,
Rijksmuseum Vincent van Gogh, Amsterdam,

",5,Spring 1886,Paris,35 x 27 cm,"Rijksmuseum Vincent van Gogh, Amsterdam",Oil on cardboard,Plaster Statuette of a Female Torso,Spring 1886,Paris,35 x 27 cm,"Rijksmuseum Vincent van Gogh, Amsterdam",Oil on cardboard,Plaster Statuette of a Female Torso
1859,http://www.wga.hu/art/g/gogh_van/05/still02.jpg,gogh_van,"
,Still-Life with Mackerels, Lemons and Tomatoes,
Summer 1886, Paris,
Oil on canvas, 39 x 57 cm,
Oskar Reinhart Collection, Winterthur,

",5,Summer 1886,Paris,39 x 57 cm,"Oskar Reinhart Collection, Winterthur",Oil on canvas,"Still-Life with Mackerels, Lemons and Tomatoes",Summer 1886,Paris,39 x 57 cm,"Oskar Reinhart Collection, Winterthur",Oil on canvas,"Still-Life with Mackerels, Lemons and Tomatoes"
1860,http://www.wga.hu/art/g/gogh_van/05/still03.jpg,gogh_van,"
,Still-Life with Apples, Meat and a Roll,
Summer 1886, Paris,
Oil on canvas, 46 x 55 cn,
Rijksmuseum Vincent van Gogh, Amsterdam,

",5,Summer 1886,Paris,46 x 55 cn,"Rijksmuseum Vincent van Gogh, Amsterdam",Oil on canvas,"Still-Life with Apples, Meat and a Roll",Summer 1886,Paris,46 x 55 cn,"Rijksmuseum Vincent van Gogh, Amsterdam",Oil on canvas,"Still-Life with Apples, Meat and a Roll"
1861,http://www.wga.hu/art/g/gogh_van/05/still04.jpg,gogh_van,"
,A Pair of Shoes,
Second half of 1886, Paris,
Oil on canvas, 38 x 45 cm,
Rijksmuseum Vincent van Gogh, Amsterdam,

",5,Second half of 1886,Paris,38 x 45 cm,"Rijksmuseum Vincent van Gogh, Amsterdam",Oil on canvas,A Pair of Shoes,Second half of 1886,Paris,38 x 45 cm,"Rijksmuseum Vincent van Gogh, Amsterdam",Oil on canvas,A Pair of Shoes
1862,http://www.wga.hu/art/g/gogh_van/05/still05.jpg,gogh_van,"
,Three Pairs of Shoes,
December 1886, Paris,
Oil on canvas, 49 x 72 cm,
Fogg Art Museum, Harvard University, Cambridge,

",5,December 1886,Paris,49 x 72 cm,"Fogg Art Museum, Harvard University, Cambridge",Oil on canvas,Three Pairs of Shoes,December 1886,Paris,49 x 72 cm,"Fogg Art Museum, Harvard University, Cambridge",Oil on canvas,Three Pairs of Shoes
1863,http://www.wga.hu/art/g/gogh_van/05/still06.jpg,gogh_van,"
,Still-Life with Lemons on a Plate,
March-April 1887, Paris,
Oil on canvas, 21 x 27 cm,
Rijksmuseum Vincent van Gogh, Amsterdam,

",5,March-April 1887,Paris,21 x 27 cm,"Rijksmuseum Vincent van Gogh, Amsterdam",Oil on canvas,Still-Life with Lemons on a Plate,March-April 1887,Paris,21 x 27 cm,"Rijksmuseum Vincent van Gogh, Amsterdam",Oil on canvas,Still-Life with Lemons on a Plate
1864,http://www.wga.hu/art/g/gogh_van/05/still07.jpg,gogh_van,"
,Still-Life with Decanter and Lemons on a Plate,
Spring 1887, Paris,
Oil on canvas, 47 x 39 cm,
Rijksmuseum Vincent van Gogh, Amsterdam,

",5,Spring 1887,Paris,47 x 39 cm,"Rijksmuseum Vincent van Gogh, Amsterdam",Oil on canvas,Still-Life with Decanter and Lemons on a Plate,Spring 1887,Paris,47 x 39 cm,"Rijksmuseum Vincent van Gogh, Amsterdam",Oil on canvas,Still-Life with Decanter and Lemons on a Plate
1865,http://www.wga.hu/art/g/gogh_van/05/still08.jpg,gogh_van,"
,Still-Life with French Novels and a Rose,
Autumn 1887, Paris,
Oil on canvas, 73 x 93 cm,
Private collection,

",5,Autumn 1887,Paris,73 x 93 cm,Private collection,Oil on canvas,Still-Life with French Novels and a Rose,Autumn 1887,Paris,73 x 93 cm,Private collection,Oil on canvas,Still-Life with French Novels and a Rose
1866,http://www.wga.hu/art/g/gogh_van/05/still09.jpg,gogh_van,"
,Still-Life with Plater Statuette, a Rose and Two Novels,
December 1887, Paris,
Oil on canvas, 55 x 47 cm,
Rijksmuseum Kröller-Müller, Otterlo,

",5,December 1887,Paris,55 x 47 cm,"Rijksmuseum Kröller-Müller, Otterlo",Oil on canvas,"Still-Life with Plater Statuette, a Rose and Two Novels",December 1887,Paris,55 x 47 cm,"Rijksmuseum Kröller-Müller, Otterlo",Oil on canvas,"Still-Life with Plater Statuette, a Rose and Two Novels"
1867,http://www.wga.hu/art/g/gogh_van/04/antwerp1.jpg,gogh_van,"
,Portrait of a Woman with Red Ribbon,
December 1885, Antwerp,
Oil on canvas, 60 x 50 cm,
Private collection,

",4,December 1885,Antwerp,60 x 50 cm,Private collection,Oil on canvas,Portrait of a Woman with Red Ribbon,December 1885,Antwerp,60 x 50 cm,Private collection,Oil on canvas,Portrait of a Woman with Red Ribbon
1868,http://www.wga.hu/art/g/gogh_van/04/antwerp2.jpg,gogh_van,"
,Head of a Woman with Her Hair Loose,
December 1885, Antwerp,
Oil on canvas, 35 x 24 cm,
Rijksmuseum Vincent van Gogh, Amsterdam,

",4,December 1885,Antwerp,35 x 24 cm,"Rijksmuseum Vincent van Gogh, Amsterdam",Oil on canvas,Head of a Woman with Her Hair Loose,December 1885,Antwerp,35 x 24 cm,"Rijksmuseum Vincent van Gogh, Amsterdam",Oil on canvas,Head of a Woman with Her Hair Loose
1869,http://www.wga.hu/art/g/gogh_van/04/antwerp3.jpg,gogh_van,"
,Head of an Old Woman with White Cap (The Midwife),
December 1885, Antwerp,
Oil on canvas, 50 x 40 cm,
Rijksmuseum Vincent van Gogh, Amsterdam,

",4,December 1885,Antwerp,50 x 40 cm,"Rijksmuseum Vincent van Gogh, Amsterdam",Oil on canvas,Head of an Old Woman with White Cap (The Midwife),December 1885,Antwerp,50 x 40 cm,"Rijksmuseum Vincent van Gogh, Amsterdam",Oil on canvas,Head of an Old Woman with White Cap (The Midwife)
1870,http://www.wga.hu/art/g/gogh_van/04/antwerp4.jpg,gogh_van,"
,Portrait of an Old Man with Beard,
December 1885, Antwerp,
Oil on canvas, 45 x 34 cm,
Rijksmuseum Vincent van Gogh, Amsterdam,

",4,December 1885,Antwerp,45 x 34 cm,"Rijksmuseum Vincent van Gogh, Amsterdam",Oil on canvas,Portrait of an Old Man with Beard,December 1885,Antwerp,45 x 34 cm,"Rijksmuseum Vincent van Gogh, Amsterdam",Oil on canvas,Portrait of an Old Man with Beard
1871,http://www.wga.hu/art/g/gogh_van/04/antwerp5.jpg,gogh_van,"
,Backyards of Old Houses in Antwerp in the Snow,
December 1885, Antwerp,
Oil on canvas, 44 x 34 cm,
Rijksmuseum Vincent van Gogh, Amsterdam,

",4,December 1885,Antwerp,44 x 34 cm,"Rijksmuseum Vincent van Gogh, Amsterdam",Oil on canvas,Backyards of Old Houses in Antwerp in the Snow,December 1885,Antwerp,44 x 34 cm,"Rijksmuseum Vincent van Gogh, Amsterdam",Oil on canvas,Backyards of Old Houses in Antwerp in the Snow
1872,http://www.wga.hu/art/g/gogh_van/04/antwerp6.jpg,gogh_van,"
,Skull with Burning Cigarette,
Winter 1885/86, Antwerp,
Oil on canvas, 32 x 25 cm,
Rijksmuseum Vincent van Gogh, Amsterdam,

",4,Winter 1885/86,Antwerp,32 x 25 cm,"Rijksmuseum Vincent van Gogh, Amsterdam",Oil on canvas,Skull with Burning Cigarette,Winter 1885/86,Antwerp,32 x 25 cm,"Rijksmuseum Vincent van Gogh, Amsterdam",Oil on canvas,Skull with Burning Cigarette
1873,http://www.wga.hu/art/g/gogh_van/03/nuenen31.jpg,gogh_van,"
,Head of a Peasant Woman with Greenish Lace Cap,
February-March 1885, Nuenen,
Oil on canvas, 38 x 29 cm,
Rijksmuseum Kröller-Müller, Otterlo,

",3,February-March 1885,Nuenen,38 x 29 cm,"Rijksmuseum Kröller-Müller, Otterlo",Oil on canvas,Head of a Peasant Woman with Greenish Lace Cap,February-March 1885,Nuenen,38 x 29 cm,"Rijksmuseum Kröller-Müller, Otterlo",Oil on canvas,Head of a Peasant Woman with Greenish Lace Cap
